,product_name,selling_price,actual_price,average_rating,rating_and_rivew,resolution,refresh_rate,hdmi_usb,speaker,warranty,exchange_offer
0,Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,"₹5,999","₹10,192",3.5,4 Ratings & 0 Reviews,HD Ready 1366*768 Pixels,60 Hz Refresh Rate,1 x HDMI | 1 x USB,20 WATT Speaker Output,1 Year Manufacturer Warranty,Bank Offer
366,Thomson 9R Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹29,999","₹35,499",4.3,"6,418 Ratings & 1,796 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
367,realme 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Handsfree Voice Search and Dolby Visio...,"₹29,999","₹32,999",4.3,"25,065 Ratings & 2,928 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty On TV and 2 Years Warranty On The Display Panel,"Upto ₹8,000 Off on Exchange"
368,Thomson OATHPRO Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,"₹29,999","₹40,999",4.4,"21,999 Ratings & 5,950 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
369,Thomson 9R PRO 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹29,999","₹42,999",4.4,"4,127 Ratings & 848 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
370,PHILIPS 6900 Series 108 cm (43 inch) Full HD LED Smart Android TV,"₹29,999","₹44,990",4.2,152 Ratings & 28 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,2 Years Warranty Provided by the Manufacturer Upon Date of Purchase,"Upto ₹8,000 Off on Exchange"
371,Compaq HUEQ G50B 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹29,999","₹54,999",4.4,18 Ratings & 3 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
372,Lloyd 98 cm (38.5 inch) Full HD LED TV,"₹30,000","₹32,990",3.9,24 Ratings & 1 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,14 W Speaker Output,3 Years Warranty,Bank Offer
373,Yuwa 55 Smart 140 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹30,841","₹47,448",0,0,Ultra HD (4K) 3840*2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 WATT Speaker Output,1 Year Manufacturer Warranty,Bank Offer
374,Haier 109 cm (43 inch) Full HD LED Smart Android TV,"₹30,900","₹38,990",4.5,29 Ratings & 4 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
375,Hyundai 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹30,990","₹71,990",4,5 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
376,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,"₹30,999","₹38,900",4.4,"4,256 Ratings & 460 Reviews",Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel,"Upto ₹8,000 Off on Exchange"
377,MOTOROLA ZX 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,"₹30,999","₹46,050",4.3,"20,856 Ratings & 3,405 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
378,KODAK CA Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,"₹30,999","₹42,999",4.5,"17,439 Ratings & 5,302 Reviews",Ultra HD (4K) 3840X2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
379,Hisense A6GE 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision and Dolby Atmos,"₹31,990","₹54,990",4.4,118 Ratings & 14 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
380,Thomson OATHPRO Max 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 40W Speakers,"₹31,999","₹46,999",4.6,"2,405 Ratings & 578 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,Thomson OATHPRO Max 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 40W Speakers,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
381,iFFALCON 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹31,999","₹58,990",4.3,"18,623 Ratings & 2,554 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
382,KODAK CA PRO 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & Dolby Digital Plus,"₹31,999","₹46,499",4.5,593 Ratings & 159 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
383,"Coocaa 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant, HDR 10 and Dolby Aud...","₹31,999","₹64,990",4.3,"2,658 Ratings & 599 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty on Product,"Upto ₹8,000 Off on Exchange"
384,Mi 5X 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹31,999","₹49,999",4.3,"40,666 Ratings & 3,646 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty and 2 Years for Panel,"Upto ₹8,000 Off on Exchange"
385,Nokia 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹31,999","₹40,000",4.5,74 Ratings & 7 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
386,MOTOROLA Revou 2 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹31,999","₹39,000",4.4,746 Ratings & 116 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
387,Onix 108 cm (43 inch) Full HD LED TV,"₹32,222","₹38,790",4.8,8 Ratings & 0 Reviews,Full HD 1980 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product,Bank Offer
388,Oxygen A2 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹32,990","₹42,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty on Product from Oxygen,Bank Offer
389,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹32,990","₹59,990",4.4,"5,769 Ratings & 690 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
390,Croma 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹32,990","₹60,000",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Standard Comprehensive Manufacturer Warranty from Croma,Bank Offer
391,SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹32,999","₹52,900",4.3,"6,667 Ratings & 701 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Product Warranty and 1 Year Additional on Panel,"Upto ₹11,000 Off on Exchange"
392,KODAK 7X Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹32,999","₹39,990",4.3,"3,187 Ratings & 770 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
393,MOTOROLA Revou 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹32,999","₹35,999",4.3,"2,857 Ratings & 482 Reviews",Ultra HD (4K) 3840 × 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
394,Hyundai 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹32,999","₹77,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
395,iFFALCON 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹32,999","₹70,990",4.3,"18,623 Ratings & 2,554 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
396,Nokia 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,"₹32,999","₹45,999",4.3,"23,210 Ratings & 3,967 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,39 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
397,"Coocaa 138 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant, HDR 10 and Dolby Aud...","₹32,999","₹73,990",4.3,"2,658 Ratings & 599 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty on Product,"Upto ₹8,000 Off on Exchange"
398,Onix 108 cm (43 inch) Full HD LED Smart Android TV,"₹33,333","₹46,990",0,0,Full HD 1980 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product,Bank Offer
399,Haier 102 cm (40 inch) Full HD LED Smart Android TV,"₹33,390","₹38,650",4.7,32 Ratings & 5 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1Year Warranty Provided by the Manufacturer from Date of Purchase,Bank Offer
400,Lloyd 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹33,990","₹60,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,"Upto ₹8,000 Off on Exchange"
401,KODAK 7XPro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Des...,"₹33,999","₹46,999",4.4,"1,677 Ratings & 363 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
402,MOTOROLA ZX Pro 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,"₹33,999","₹46,999",4.3,"20,856 Ratings & 3,405 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
403,Thomson 9R PRO 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹33,999","₹46,999",4.4,"4,127 Ratings & 848 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
404,Nokia 109 cm (43 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,"₹33,999","₹45,999",4.3,"11,313 Ratings & 1,960 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,39 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
405,Blaupunkt Cybersound 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,"₹33,999","₹47,999",4.6,"3,367 Ratings & 927 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 3 x USB,Blaupunkt Cybersound 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
406,Nokia 109 cm (43 inch) Ultra HD 4K LED Smart Android TV with Sound by JBL and Powered by Harman AudioE...,"₹33,999","₹48,999",4.3,"2,894 Ratings & 500 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,60 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
407,TOSHIBA U50 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"₹34,490","₹46,990",4.3,"1,090 Ratings & 164 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
408,Panasonic 105 cm (42 inch) HD Ready LED Smart TV,"₹34,624","₹42,990",0,0,HD Ready 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 Speaker Output,,Bank Offer
409,LG All-in-One 108 cm (43 inch) Full HD LED Smart TV,"₹34,630","₹41,990",4.4,"5,235 Ratings & 586 Reviews",Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),Bank Offer
410,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,"₹34,686","₹42,400",4.1,12 Ratings & 3 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
411,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,"₹34,860","₹57,720",5,4 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,,Bank Offer
412,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,"₹34,900","₹36,900",4.3,28 Ratings & 3 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
413,Croma 127 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹34,990","₹60,000",4,4 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,40 Speaker Output,3 Years Standard Comprehensive Manufacturer Warranty from Croma,Bank Offer
414,Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹34,990","₹41,999",4.4,"19,382 Ratings & 1,738 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,Bank Offer
415,BPL 127 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹34,990","₹60,000",0,0,Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,8W x 2 Speaker Output,2 Year Comprehensive Domestic Warranty,Bank Offer
416,Haier 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999","₹43,990",4.1,170 Ratings & 24 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,2 year Warranty provided by the manufacturer from date of purchase,"Upto ₹8,000 Off on Exchange"
417,SAMSUNG Crystal 4K Pro 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Voice Search,"₹34,999","₹54,900",4.4,"7,264 Ratings & 875 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Product Warranty and 1 Year Additional on Panel,"Upto ₹11,000 Off on Exchange"
418,Sansui 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio and DTS (Mystique Black) (...,"₹34,999","₹53,290",4.3,236 Ratings & 34 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel,"Upto ₹8,000 Off on Exchange"
419,SONY Bravia 108 cm (43 inch) Full HD LED Smart TV,"₹34,999","₹44,900",4.6,825 Ratings & 144 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
420,Thomson 9R Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999","₹46,999",4.3,"6,418 Ratings & 1,796 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹11,600 Off on Exchange"
421,Sansui Pro View 109 cm (43 inch) Ultra HD (4K) LED Smart TV with Powered by dbx-tv Sound,"₹34,999",0,4.3,205 Ratings & 26 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
422,Vu Premium 108 cm (43 inch) Full HD LED Smart TV,"₹35,000",0,0,0,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty,0
423,DETEL 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹35,199","₹89,000",4.1,75 Ratings & 6 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
424,LG 109.22 cm (43 inch) Full HD LED Smart TV,"₹35,690","₹44,990",3.7,3 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Warranty on Product,Bank Offer
425,Vu cinema TV 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹35,999","₹60,000",4.3,655 Ratings & 83 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
426,Thomson OATHPRO Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,"₹35,999","₹49,999",4.4,"21,999 Ratings & 5,950 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
427,ONIDA 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹35,999","₹68,990",4.4,584 Ratings & 101 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product From Onida,"Upto ₹8,000 Off on Exchange"
428,Hyundai 140 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹35,999","₹97,990",4.2,20 Ratings & 4 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
429,LG 108 cm (43 inch) Full HD LED TV,"₹35,999","₹47,990",4,22 Ratings & 2 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
430,SAMSUNG Crystal 4K Neo Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV with (Black) (2022 Model),"₹35,999","₹47,900",4.4,"7,264 Ratings & 875 Reviews",Ultra HD (4K) Crystal 4K FE UHD (3840 x 2160) Pixels,50 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,,"No Cost EMI from ₹3,000/month"
431,Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹35,999","₹41,999",4.3,"40,666 Ratings & 3,646 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,600 Off on Exchange"
432,LG 108 cm (43 inch) Full HD LED TV,"₹35,999","₹47,990",4,22 Ratings & 2 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
433,LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,200","₹57,990",4.6,7 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,Bank Offer
434,LG 108 cm (43 inch) Full HD LED Smart TV,"₹36,599","₹48,999",4.2,111 Ratings & 16 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),Bank Offer
435,IMPEX AU10 108 cm (43 inch) Full HD LED Smart Android TV,"₹36,749","₹49,990",0,0,Full HD 1920x1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 Speaker Output,,Bank Offer
436,TCL P615 126 cm (50 inch) Ultra HD (4K) LED Smart TV with Dolby Audio,"₹36,990","₹62,990",4.4,744 Ratings & 78 Reviews,Ultra HD (4K) 3840x2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,24W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
437,TCL P725 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹36,990","₹50,990",5,10 Ratings & 2 Reviews,Ultra HD (4K) 3840 × 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,24 rms Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
438,Haier 106 cm (42 inch) Full HD LED TV,"₹36,990",0,4,34 Ratings & 11 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,16 W Speaker Output,1 Year Company Warranty,Bank Offer
439,Croma 140 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹36,990","₹75,000",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Standard Comprehensive Manufacturer Warranty from Croma,"No Cost EMI from ₹3,083/month"
440,PHILIPS 7600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹36,999","₹69,990",4.1,186 Ratings & 24 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,2 Years Warranty Provided By the Manufacturer Upon Date of Purchase,"Upto ₹8,000 Off on Exchange"
441,KODAK CA Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,"₹36,999","₹47,999",4.5,"17,439 Ratings & 5,302 Reviews",Ultra HD (4K) 3840X2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
